1843	n	Half an eye is very useful actually, because an animal can see half of another animal, which wants to eat it, and can get out of the way, and it will eat the animal, which has only one-half eye or only 49% of an eye, because this to it will not be enough, and the animal, which was eaten up, will have no children, because it is dead.	Eigentlich ist ein halbes Auge sehr nützlich, denn mit einem halben Auge kann ein Tier die Hälfte eines anderen Tieres sehen, das es fressen will, und kann ausweichen, und es wird das Tier fressen, das nur ein halbes Auge oder nur 49% eines Auges hat, weil dies für es nicht genug sein wird, und das Tier, das gefressen wurde, wird keine Kinder haben, weil es tot ist.	Ein halbes Auge ist tatsächlich sehr nützlich, denn ein Tier kann die Hälfte eines anderen Tieres sehen, das es fressen will, und kann ausweichen, und es wird das Tier fressen, das nur ein halbes Auge oder nur 49% eines Auges hat, weil das für es nicht genug sein wird, und das Tier, das gefressen wurde, wird keine Kinder haben, weil es tot ist.	Tatsächlich ist ein halbes Auge sehr nützlich, denn mit einem halben Auge kann ein Tier die Hälfte von einem anderen Tier sehen, das es auffressen will, und ihm aus dem Weg gehen, und es wird selber das Tier fressen, das nur ein Drittel-Auge oder nur 49% eines Auges hat, weil dieses ihm nicht schnell genug aus dem Weg gehen wird, und das Tier, das aufgefressen wurde, wird keine Kinder bekommen, weil es tot ist.	Half an eye is actually very useful, because an animal can see half of another animal that it wants to eat, and can dodge, and it will eat the animal that only has half an eye or only 49% of an eye, because that will not be enough for it, and the animal that was eaten will not have any children, because it is dead.	Half an eye is actually very useful, because an animal can see half of another animal that it wants to eat, and can dodge, and it will eat the animal that only has half an eye or only 49% of an eye, because that will not be enough for it, and the animal that was eaten will not have any children, because it is dead.	YES	YES
330436	n	It drew strength from the not-so-young people who braved the bitter cold and scorching heat to knock on doors of perfect strangers, and from the millions of Americans who volunteered and organized and proved that more than two centuries later a government of the people, by the people, and for the people has not perished from the Earth.	Sie bezog ihre Kraft aus den nicht mehr so jungen Menschen, die die bittere Kälte und die sengende Hitze ertrugen, um an den Türen völlig Fremder zu klopfen, und aus den Millionen von Amerikanern, die sich freiwillig meldeten und organisierten und bewiesen, dass mehr als zwei Jahrhunderte später eine Regierung des Volkes, durch das Volk und für das Volk nicht von der Erde verschwunden ist.	Es bezog seine Stärke aus den nicht mehr so jungen Menschen, die die bittere Kälte und die sengende Hitze ertrugen, um an den Türen völlig Fremder zu klopfen, und aus den Millionen von Amerikanern, die sich freiwillig meldeten und organisierten und bewiesen, dass mehr als zwei Jahrhunderte später eine Regierung des Volkes, durch das Volk und für das Volk nicht von der Erde verschwunden ist.		It drew its strength from the not so young people who endured the bitter cold and the scorching heat to knock on the doors of complete strangers, and from the millions of Americans who volunteered and organized and proved that more than two centuries later, a government of the people, by the people, and for the people has not vanished from the earth.	It drew its strength from the not so young people who endured the bitter cold and the scorching heat to knock on the doors of complete strangers, and from the millions of Americans who volunteered and organized and proved that more than two centuries later, a government of the people, by the people, and for the people has not vanished from the earth.	YES	YES
347741	n	It's the answer told by lines that stretched around schools and churches, in numbers this nation has never seen. By people who waited three hours and four hours, many for the first time in their lives, because they believed that this time must be different, that their voices could be that difference.	Es ist die Antwort, die von den Schlangen erzählt wird, die sich um Schulen und Kirchen erstreckten, in einer Anzahl, die diese Nation noch nie gesehen hat. Von Menschen, die drei und vier Stunden gewartet haben, viele zum ersten Mal in ihrem Leben, weil sie glaubten, dass dieses Mal anders sein muss, dass ihre Stimmen diesen Unterschied ausmachen könnten.	Es ist die Antwort, die von Linien erzählt wird, die sich um Schulen und Kirchen erstreckten, in einer Anzahl, die diese Nation noch nie gesehen hat. Von Menschen, die drei und vier Stunden warteten, viele zum ersten Mal in ihrem Leben, weil sie glaubten, dass dieses Mal anders sein muss, dass ihre Stimmen diesen Unterschied ausmachen könnten.		It is the answer that is told by lines extending around schools and churches, in numbers this nation has never seen before. Of people who waited three and four hours, many for the first time in their lives, because they believed that this time must be different, that their voices could make this difference.	It is the answer that is told by lines extending around schools and churches, in numbers this nation has never seen before. Of people who waited three and four hours, many for the first time in their lives, because they believed that this time must be different, that their voices could make this difference.	YES	YES
347742	n	It's the answer spoken by young and old, rich and poor, Democrat and Republican, black, white, Hispanic, Asian, Native American, gay, straight, disabled and not disabled. Americans who sent a message to the world that we have never been just a collection of individuals or a collection of red states and blue states. We are, and always will be, the United States of America.	Es ist die Antwort, die von Jung und Alt, Reich und Arm, Demokrat und Republikaner, Schwarz, Weiß, Hispanic, Asiate, Ureinwohner, Homosexuell, Heterosexuell, Behindert und Nicht-Behindert gegeben wird. Amerikaner, die der Welt eine Botschaft gesendet haben, dass wir nie nur eine Ansammlung von Individuen oder eine Ansammlung von roten und blauen Staaten waren. Wir sind und werden immer die Vereinigten Staaten von Amerika sein.	Es ist die Antwort, die von Jung und Alt, Reich und Arm, Demokrat und Republikaner, Schwarz, Weiß, Hispanic, Asiate, Ureinwohner Amerikas, Schwul, Hetero, Behindert und Nicht-Behindert ausgesprochen wird. Amerikaner, die der Welt eine Botschaft gesendet haben, dass wir nie nur eine Ansammlung von Individuen oder eine Ansammlung von roten und blauen Staaten waren. Wir sind, und werden immer sein, die Vereinigten Staaten von Amerika.	Es ist die Antwort gesprochen von Jung und Alt, von Arm und Reich, Demokraten und Republikanern, schwarz, weiß, Hispanos, Asiaten, Amerikanische Ureinwohner, homo, hetero, versehrt und unversehrt. Amerikaner die eine Nachricht an die Welt schickten, das wir niemals nur eine Ansammlung von Individuen oder von blauen und roten Staaten waren. Wir sind und werden immer die Vereinigten Staaten von Amerika sein.	It is the answer spoken by young and old, rich and poor, Democrat and Republican, black, white, Hispanic, Asian, Native American, gay, straight, disabled and not disabled. Americans who have sent a message to the world that we have never been just a collection of individuals or a collection of red and blue states. We are, and always will be, the United States of America.	It is the answer spoken by young and old, rich and poor, Democrat and Republican, black, white, Hispanic, Asian, Native American, gay, straight, disabled and not disabled. Americans who have sent a message to the world that we have never been just a collection of individuals or a collection of red and blue states. We are, and always will be, the United States of America.	YES	YES
347745	n	A little bit earlier this evening, I received an extraordinarily gracious call from Senator McCain. Senator McCain fought long and hard in this campaign. And he's fought even longer and harder for the country that he loves. He has endured sacrifices for America that most of us cannot begin to imagine. We are better off for the service rendered by this brave and selfless leader.	Ein wenig früher heute Abend erhielt ich einen außerordentlich zuvorkommenden Anruf von Senator McCain. Senator McCain hat lange und hart in diesem Wahlkampf gekämpft. Und er hat noch länger und härter für das Land gekämpft, das er liebt. Er hat Opfer für Amerika erbracht, die sich die meisten von uns kaum vorstellen können. Wir sind besser dran dank der Dienste dieses mutigen und selbstlosen Führers.	Ein wenig früher heute Abend erhielt ich einen außerordentlich gnädigen Anruf von Senator McCain. Senator McCain hat in diesem Wahlkampf lange und hart gekämpft. Und er hat noch länger und härter für das Land gekämpft, das er liebt. Er hat Opfer für Amerika erbracht, die sich die meisten von uns kaum vorstellen können. Wir sind besser dran durch den Dienst, den dieser mutige und selbstlose Führer geleistet hat.		A little earlier this evening, I received an extraordinarily gracious call from Senator McCain. Senator McCain has fought long and hard in this election campaign. And he has fought even longer and harder for the country he loves. He has made sacrifices for America that most of us can hardly imagine. We are better off because of the service this brave and selfless leader has provided.	A little earlier this evening, I received an extraordinarily gracious call from Senator McCain. Senator McCain has fought long and hard in this election campaign. And he has fought even longer and harder for the country he loves. He has made sacrifices for America that most of us can hardly imagine. We are better off because of the service this brave and selfless leader has provided.	YES	YES
347750	n	And while she's no longer with us, I know my grandmother's watching, along with the family that made me who I am. I miss them tonight. I know that my debt to them is beyond measure. To my sister Maya, my sister Alma, all my other brothers and sisters, thank you so much for all the support that you've given me. I'm grateful to them.	Und obwohl sie nicht mehr bei uns ist, weiß ich, dass meine Großmutter zuschaut, zusammen mit der Familie, die mich zu dem gemacht hat, was ich bin. Ich vermisse sie heute Abend. Ich weiß, dass meine Schuld ihnen gegenüber unermesslich ist. An meine Schwester Maya, meine Schwester Alma, all meine anderen Brüder und Schwestern, vielen Dank für all die Unterstützung, die ihr mir gegeben habt. Ich bin ihnen dankbar.	Und obwohl sie nicht mehr bei uns ist, weiß ich, dass meine Großmutter zuschaut, zusammen mit der Familie, die mich zu dem gemacht hat, der ich bin. Ich vermisse sie heute Abend. Ich weiß, dass meine Schuld ihnen gegenüber unermesslich ist. An meine Schwester Maya, meine Schwester Alma, all meine anderen Brüder und Schwestern, vielen Dank für all die Unterstützung, die ihr mir gegeben habt. Ich bin ihnen dankbar.		And even though she is no longer with us, I know that my grandmother is watching, along with the family that made me who I am. I miss her tonight. I know that my debt to them is immeasurable. To my sister Maya, my sister Alma, all my other brothers and sisters, thank you for all the support you have given me. I am grateful to them.	And even though she is no longer with us, I know that my grandmother is watching, along with the family that made me who I am. I miss her tonight. I know that my debt to them is immeasurable. To my sister Maya, my sister Alma, all my other brothers and sisters, thank you for all the support you have given me. I am grateful to them.	YES	YES
347765	n	I was never the likeliest candidate for this office. We didn't start with much money or many endorsements. Our campaign was not hatched in the halls of Washington. It began in the backyards of Des Moines, and the living rooms of Concord, and the front porches of Charleston. It was built by working men and women who dug into what little savings they had to give $5 and $10 and $20 to the cause.	Ich war nie der wahrscheinlichste Kandidat für dieses Amt. Wir haben nicht mit viel Geld oder vielen Unterstützern angefangen. Unsere Kampagne wurde nicht in den Hallen von Washington ausgebrütet. Sie begann in den Hinterhöfen von Des Moines, in den Wohnzimmern von Concord und auf den Veranden von Charleston. Sie wurde von arbeitenden Männern und Frauen aufgebaut, die in ihre geringen Ersparnisse griffen, um 5, 10 und 20 Dollar für die Sache zu geben.	Ich war nie der wahrscheinlichste Kandidat für dieses Amt. Wir haben nicht mit viel Geld oder vielen Unterstützungen angefangen. Unsere Kampagne wurde nicht in den Hallen von Washington ausgebrütet. Sie begann in den Hinterhöfen von Des Moines, in den Wohnzimmern von Concord und auf den Veranden von Charleston. Sie wurde von arbeitenden Männern und Frauen aufgebaut, die in ihre geringen Ersparnisse griffen, um 5, 10 und 20 Dollar für die Sache zu geben.		I was never the most likely candidate for this office. We didn't start with a lot of money or many endorsements. Our campaign wasn't hatched in the halls of Washington. It began in the backyards of Des Moines, in the living rooms of Concord, and on the porches of Charleston. It was built by working men and women who dipped into their meager savings to give 5, 10, and 20 dollars for the cause.	I was never the most likely candidate for this office. We didn't start with a lot of money or many endorsements. Our campaign wasn't hatched in the halls of Washington. It began in the backyards of Des Moines, in the living rooms of Concord, and on the porches of Charleston. It was built by working men and women who dipped into their meager savings to give 5, 10, and 20 dollars for the cause.	YES	YES
347769	n	And I know you didn't do this just to win an election. And I know you didn't do it for me. You did it because you understand the enormity of the task that lies ahead. For even as we celebrate tonight, we know the challenges that tomorrow will bring are the greatest of our lifetime: two wars, a planet in peril, the worst financial crisis in a century.	Und ich weiß, dass du das nicht nur getan hast, um eine Wahl zu gewinnen. Und ich weiß, dass du es nicht für mich getan hast. Du hast es getan, weil du das Ausmaß der Aufgabe verstehst, die vor uns liegt. Denn auch wenn wir heute Abend feiern, wissen wir, dass die Herausforderungen, die der morgige Tag bringt, die größten unseres Lebens sind: zwei Kriege, ein Planet in Gefahr, die schlimmste Finanzkrise seit einem Jahrhundert.	Und ich weiß, dass Sie das nicht nur getan haben, um eine Wahl zu gewinnen. Und ich weiß, dass Sie es nicht für mich getan haben. Sie haben es getan, weil Sie das Ausmaß der Aufgabe verstehen, die vor uns liegt. Denn auch wenn wir heute Abend feiern, wissen wir, dass die Herausforderungen, die der morgige Tag bringt, die größten unseres Lebens sind: zwei Kriege, ein Planet in Gefahr, die schlimmste Finanzkrise seit einem Jahrhundert.		And I know that you didn't just do this to win an election. And I know you didn't do it for me. You did it because you understand the magnitude of the task that lies ahead. For even as we celebrate tonight, we know that the challenges that tomorrow will bring are the greatest of our lives: two wars, a planet in danger, the worst financial crisis in a century.	And I know that you didn't just do this to win an election. And I know you didn't do it for me. You did it because you understand the magnitude of the task that lies ahead. For even as we celebrate tonight, we know that the challenges that tomorrow will bring are the greatest of our lives: two wars, a planet in danger, the worst financial crisis in a century.	YES	YES
347776	n	But I will always be honest with you about the challenges we face. I will listen to you, especially when we disagree. And above all, I will ask you to join in the work of remaking this nation, the only way it's been done in America for 221 years; block by block, brick by brick, calloused hand by calloused hand.	Aber ich werde immer ehrlich zu Ihnen über die Herausforderungen sein, denen wir gegenüberstehen. Ich werde Ihnen zuhören, besonders wenn wir nicht einer Meinung sind. Und vor allem werde ich Sie bitten, sich an der Arbeit zu beteiligen, diese Nation neu zu gestalten, auf die einzige Art und Weise, wie es in Amerika seit 221 Jahren gemacht wurde; Block für Block, Stein für Stein, mit rauer Hand nach rauer Hand.	Aber ich werde immer ehrlich zu Ihnen über die Herausforderungen sein, denen wir gegenüberstehen. Ich werde Ihnen zuhören, besonders wenn wir nicht übereinstimmen. Und vor allem werde ich Sie bitten, sich an der Arbeit zur Neugestaltung dieser Nation zu beteiligen, auf die einzige Art und Weise, wie es in Amerika seit 221 Jahren gemacht wurde; Block für Block, Stein für Stein, mit rauer Hand nach rauer Hand.		But I will always be honest with you about the challenges we face. I will listen to you, especially when we disagree. And above all, I will ask you to participate in the work of reshaping this nation, in the only way it has been done in America for 221 years; block by block, stone by stone, with rough hand after rough hand.	But I will always be honest with you about the challenges we face. I will listen to you, especially when we disagree. And above all, I will ask you to participate in the work of reshaping this nation, in the only way it has been done in America for 221 years; block by block, stone by stone, with rough hand after rough hand.	YES	YES
347785	n	To those who seek peace and security. We support you. And to all those who have wondered if America's beacon still burns as bright, tonight we proved once more that the true strength of our nation comes not from the might of our arms or the scale of our wealth, but from the enduring power of our ideals: democracy, liberty, opportunity and unyielding hope.	An diejenigen, die Frieden und Sicherheit suchen. Wir unterstützen euch. Und an alle, die sich gefragt haben, ob Amerikas Leuchtfeuer immer noch so hell brennt, haben wir heute Abend einmal mehr bewiesen, dass die wahre Stärke unserer Nation nicht von der Macht unserer Waffen oder dem Ausmaß unseres Reichtums kommt, sondern von der beständigen Kraft unserer Ideale: Demokratie, Freiheit, Chancen und unerschütterliche Hoffnung.	An diejenigen, die Frieden und Sicherheit suchen. Wir unterstützen Sie. Und an alle, die sich gefragt haben, ob Amerikas Leuchtfeuer immer noch so hell brennt, haben wir heute Abend einmal mehr bewiesen, dass die wahre Stärke unserer Nation nicht von der Macht unserer Waffen oder dem Ausmaß unseres Reichtums kommt, sondern von der beständigen Kraft unserer Ideale: Demokratie, Freiheit, Chancen und unerschütterliche Hoffnung.		To those who seek peace and security. We support you. And to all who have wondered if America's beacon still burns as brightly, we have once again proven tonight that the true strength of our nation does not come from the power of our weapons or the extent of our wealth, but from the enduring strength of our ideals: democracy, freedom, opportunity, and unwavering hope.	To those who seek peace and security. We support you. And to all who have wondered if America's beacon still burns as brightly, we have once again proven tonight that the true strength of our nation does not come from the power of our weapons or the extent of our wealth, but from the enduring strength of our ideals: democracy, freedom, opportunity, and unwavering hope.	YES	YES
